timestamp,hash,196 Albany,4101 White Plains Road,57 Cleveland Place,Bathgate Contract Postal Station,Bay Ridge 5th Avenue,Beach 39th,Bellevue Hospital,Belvis DTC,Bensonhurst 14th Avenue,Brooklyn Army Terminal,Canarsie Municipal Lot,Ida G. Israel CHC,Co-op City Retail Space,Coney Island Hospital,Jonathan Williams Houses,Vanderbilt,Woodside Houses,Cumberland DTC,Edward Grant,Elmhurst Hospital,East New York DTC,Fort Hamilton,Gouverneur Healthcare,Greenbelt Recreation Center,Harlem Hospital Center,Highbridge Pool,Jacobi Medical Center,JFK Airport,Kew Gardens,Kings County Hospital,LaGuardia Airport,Lefferts,Lincoln Medical Center,Mariners Harbor Library,Metropolitan Hospital,Midwood,Morrisania DTC,Mt. Loretto Sportsplex,North Central Bronx Hospital,Northern Boulevard,Old Broadway,Queens Hospital Center,Rain Boston Road Senior Center,Red Hook Recreation Center,Sorreno Recreation Center,St. Albans,St. George Ferry Terminal,St. James Recreation Center,Starret City,Dyckman Clinica de Las Americas,St. Nicholas CHC,Sydenham Health Center,Tremont CHC,Windsor Park Library,Woodhull Medical Center
2021-03-09T18:39:41.636Z,38fea1e1c05be28d53cc5e7c08f9aefa,0,NR,0,,0-30,NR,0-30,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0-30,NR,NR,0,0-30,NR,0-30,0,0,NR,0,NR,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T18:57:38.577Z,3226ffacf3f08faca9aa6f6d2c1787bd,0,NR,0,,0-30,NR,0-30,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0-30,NR,NR,0,0-30,NR,0-30,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T19:14:51.920Z,2edbc24d798b25e068127887985ad602,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0,NR,NR,0,0-30,NR,0-30,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T19:23:59.384Z,14a384c85f99b0b3aab31afd9106d363,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0,NR,NR,0,0-30,NR,0-30,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T19:34:10.509Z,ec5a734aaef01cb30853c5549d8ccbc5,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0,NR,NR,0,0-30,NR,0-30,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T19:42:27.374Z,31c099e590e9e22be00e608ccc4fae47,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0,NR,NR,0,0-30,NR,0-30,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T19:52:37.415Z,e84e24e6b620c2a1c3f9966ad24b91a4,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0-30,NR,NR,0,NR,NR,0-30,NR,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T20:10:59.884Z,acd82f2a2393b59b85e2e0e3fee12376,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0-30,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T20:34:53.209Z,e3c7a00bf53fb6485c9064a5e9cd8acf,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0-30,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T20:46:47.804Z,ebcab89eb5df76bd3f2b35a0a98a88c4,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T20:53:45.283Z,d586ffbc8b9a6a0bf027279f84d2a2b7,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T21:09:15.381Z,24b5055472e83b7cd6fbacbb777bcc79,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0-30,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T21:27:22.892Z,5f809fae51d8df6347de0ba7b7381110,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T21:43:47.714Z,9cb84e2c04d2ed38522cce34b69782e2,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T21:52:52.813Z,8be869fd2d172f933aa2215d6b22d534,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,0-30,NR
2021-03-09T22:12:49.691Z,7fb009cfd354a22fcbfe39c9629228b2,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T22:41:15.663Z,2ac10eab0def7b0adb25139d14b1f4f2,0,NR,0,,0,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-09T22:56:16.545Z,39b35fa0eadaf41ef596edaac749657f,0,NR,0,,0-30,NR,0,0-30,NR,,0,NR,0,NR,0,NR,NR,0,NR,NR,0,0-30,0,0-30,0,0,NR,NR,0,0-30,NR,30-60,0,0,NR,0,30-60,,NR,NR,0,NR,NR,0-30,NR,NR,0,NR,0,0-30,NR,NR,NR,30-60,NR
2021-03-10T13:04:22.456Z,17a7e58cbb1676c95de1f53937ae527b,NR,NR,NR,,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2021-03-10T13:29:22.541Z,c32ab2b5573a24d89d09ed4efb7123d6,NR,NR,NR,,NR,NR,30-60,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,0-30,NR,NR,NR,0-30,NR,NR,NR,NR,0-30,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
2021-03-10T13:44:48.410Z,6ed0fbe47c4883353ddfdbf6e573db78,NR,NR,NR,,NR,NR,30-60,NR,NR,,0,NR,NR,NR,NR,NR,NR,NR,NR,NR,0-30,NR,NR,NR,0-30,NR,NR,NR,NR,30-60,NR,NR,NR,NR,NR,NR,NR,,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR
